;;;Temps;Profondeur (m);Surconsommation (%);Pression béton (bar);Vitesse d'avancement (m/h);Couple de rotation (bar);Vitesse de rotation (rev/min)
;;;00:02:39;9,18;58,1;1,2;357;170,9;27,0
;;;00:02:39;9,21;58,1;1,2;474;170,9;27,0
;;;00:02:39;9,23;58,1;1,2;360;170,9;27,0
;;;00:02:40;9,26;58,1;1,2;399;170,9;27,0
;;;00:02:40;9,28;58,1;1,2;373;171,6;26,3
;;;00:02:41;9,31;58,1;1,2;102;172,0;25,9
;;;00:02:42;9,40;58,1;1,2;517;172,0;26,0
;;;00:02:42;9,44;58,1;1,2;370;172,3;26,1
;;;00:02:42;9,48;58,1;1,2;428;173,1;26,5
;;;00:02:43;9,51;58,1;1,2;268;173,1;26,7
;;;00:02:43;9,53;58,1;1,2;409;173,1;27,0
;;;00:02:43;9,57;58,1;1,2;827;173,1;27,0
;;;00:02:44;9,61;58,1;1,2;411;173,1;27,0
;;;00:02:44;9,65;58,1;1,2;493;174,5;26,3
;;;00:02:44;9,67;58,1;1,2;670;175,2;26,0
;;;00:02:45;9,73;58,1;1,2;636;175,2;26,0
;;;00:02:45;9,76;58,1;1,2;924;175,2;26,0
;;;00:02:45;9,78;58,1;1,2;317;178,9;24,5
;;;00:02:45;9,82;58,1;1,2;535;179,6;24,3
;;;00:02:46;9,84;58,1;1,2;502;179,6;24,3
;;;00:02:46;9,90;58,1;1,2;519;180,6;24,7
;;;00:02:46;9,92;58,1;1,2;519;180,6;24,7
;;;00:02:47;9,94;58,1;1,2;487;180,6;24,7
;;;00:02:47;9,96;58,1;1,2;346;180,6;24,7
;;;00:02:47;10,00;58,1;1,2;430;181,5;25,0
;;;00:02:47;10,02;58,1;1,2;357;183,9;25,9
;;;00:02:48;10,06;58,1;1,2;316;183,9;25,9
;;;00:02:48;10,10;58,1;1,2;454;183,9;25,9
;;;00:02:48;10,13;58,1;1,2;573;184,3;25,7
;;;00:02:48;10,15;58,1;1,2;299;186,0;24,7
;;;00:02:49;10,17;58,1;1,2;422;186,0;24,7
;;;00:02:49;10,20;58,1;1,2;401;186,0;24,7
;;;00:02:49;10,24;58,1;1,2;389;186,6;25,4
;;;00:02:49;10,28;58,1;1,2;665;187,1;26,0
;;;00:02:50;10,30;58,1;1,2;302;187,1;26,0
;;;00:02:50;10,34;58,1;1,2;665;187,1;26,0
;;;00:02:50;10,37;58,1;1,2;336;187,8;26,0
;;;00:02:50;10,39;58,1;1,2;362;188,2;26,0
;;;00:02:51;10,42;58,1;1,2;443;188,2;26,0
;;;00:02:51;10,44;58,1;1,2;422;188,2;26,0
;;;00:02:51;10,50;58,1;1,2;325;189,8;25,9
;;;00:02:51;10,52;58,1;1,2;519;191,4;25,9
;;;00:02:52;10,54;58,1;1,2;503;191,4;25,9
;;;00:02:52;10,57;58,1;1,2;422;191,4;25,9
;;;00:02:52;10,59;58,1;1,2;551;192,2;25,9
;;;00:02:52;10,62;58,1;1,2;450;193,6;26,0
;;;00:02:53;10,64;58,1;1,2;503;193,6;26,0
;;;00:02:53;10,66;58,1;1,2;551;193,6;26,0
;;;00:02:53;10,68;58,1;1,2;438;193,6;26,0
;;;00:02:53;10,71;58,1;1,2;584;194,0;26,0
;;;00:02:53;10,73;58,1;1,2;437;194,7;26,0
;;;00:02:54;10,76;58,1;1,2;503;194,7;26,0
;;;00:02:54;10,78;58,1;1,2;551;194,7;26,0
;;;00:02:54;10,80;58,1;1,2;421;194,7;26,0
;;;00:02:54;10,83;58,1;1,2;551;196,1;25,9
;;;00:02:54;10,86;58,1;1,2;511;196,8;25,9
;;;00:02:55;10,90;58,1;1,2;730;196,8;25,9
;;;00:02:55;10,93;58,1;1,2;487;196,8;25,9
;;;00:02:55;10,95;58,1;1,2;605;196,8;25,9
;;;00:02:55;10,99;58,1;1,2;395;196,8;25,9
;;;00:02:56;11,01;58,1;1,2;551;196,8;25,9
;;;00:02:56;11,03;58,1;1,2;535;196,8;25,9
;;;00:02:56;11,07;58,1;1,2;405;197,3;25,9
;;;00:02:56;11,09;58,1;1,2;449;197,9;25,9
;;;00:02:57;11,11;58,1;1,2;389;197,9;25,9
;;;00:02:57;11,14;58,1;1,2;503;197,9;25,9
;;;00:02:58;11,16;58,1;1,2;131;197,9;25,8
;;;00:02:58;11,19;58,1;1,2;140;197,9;25,7
;;;00:02:58;11,27;58,1;1,2;919;197,9;25,9
;;;00:02:58;11,29;58,1;1,2;1014;197,9;25,9
;;;00:02:59;11,31;58,1;1,2;377;197,9;25,9
;;;00:02:59;11,33;58,1;1,2;243;199,7;25,8
;;;00:02:59;11,36;58,1;1,2;605;208,7;25,0
;;;00:03:00;11,40;58,1;1,2;511;208,7;25,0
;;;00:03:00;11,44;58,1;1,2;399;208,7;25,0
;;;00:03:00;11,46;58,1;1,2;519;208,7;24,9
;;;00:03:01;11,50;58,1;1,2;389;208,7;24,9
;;;00:03:01;11,60;58,1;1,2;513;208,7;24,9
;;;00:03:02;11,64;58,1;1,2;1817;208,7;25,0
;;;00:03:02;11,68;58,1;1,2;514;208,7;25,0
;;;00:03:02;11,71;58,1;1,2;311;210,4;23,7
;;;00:03:03;11,73;58,1;1,2;367;210,9;23,3
;;;00:03:03;11,76;58,1;1,2;280;210,9;23,3
;;;00:03:03;11,80;58,1;1,2;360;210,9;23,7
;;;00:03:04;11,82;58,1;1,2;188;210,9;24,0
;;;00:03:04;11,85;58,1;1,2;779;210,9;24,0
;;;00:03:04;11,89;58,1;1,2;318;205,5;24,9
;;;00:03:05;11,93;58,1;1,2;297;205,5;24,9
;;;00:03:05;11,96;58,1;1,2;314;205,1;24,9
;;;00:03:06;11,99;58,1;1,2;363;204,4;24,9
;;;00:03:06;12,01;58,1;1,2;389;204,4;24,9
;;;00:03:06;12,06;58,1;1,2;267;204,8;24,9
;;;00:03:07;12,09;58,1;1,2;642;205,5;25,0
;;;00:03:07;12,12;58,1;1,2;613;205,5;25,0
;;;00:03:07;12,15;58,1;1,2;389;207,4;25,0
;;;00:03:08;12,18;58,1;1,2;347;208,7;25,0
;;;00:03:08;12,20;58,1;1,2;414;208,7;25,0
;;;00:03:08;12,23;58,1;1,2;369;208,7;25,0
;;;00:03:09;12,26;58,1;1,2;448;208,7;25,0
;;;00:03:09;12,28;58,1;1,2;380;208,7;25,0
;;;00:03:09;12,31;58,1;1,2;341;208,5;25,0
;;;00:03:09;12,34;58,1;1,2;550;207,6;25,0
;;;00:03:10;12,37;58,1;1,2;355;207,6;25,0
;;;00:03:10;12,39;58,1;1,2;487;207,6;25,0
;;;00:03:10;12,43;58,1;1,2;358;207,6;25,0
;;;00:03:11;12,45;58,1;1,2;360;207,6;25,0
;;;00:03:11;12,48;58,1;1,2;308;207,6;25,0
;;;00:03:11;12,51;58,1;1,2;228;207,6;24,9
;;;00:03:12;12,53;58,1;1,2;418;207,6;24,9
;;;00:03:12;12,56;58,1;1,2;311;207,6;24,9
;;;00:03:12;12,59;58,1;1,2;338;206,8;24,9
;;;00:03:13;12,61;58,1;1,2;412;205,5;25,0
;;;00:03:13;12,64;58,1;1,2;349;205,5;25,0
;;;00:03:13;12,66;58,1;1,2;425;205,5;25,0
;;;00:03:13;12,69;58,1;1,2;292;204,4;24,8
;;;00:03:14;12,72;58,1;1,2;380;204,4;24,8
;;;00:03:14;12,74;58,1;1,2;389;204,4;24,8
;;;00:03:14;12,77;58,1;1,2;350;203,1;24,9
;;;00:03:15;12,79;58,1;1,2;428;202,2;25,0
;;;00:03:15;12,82;58,1;1,2;331;202,2;25,0
;;;00:03:15;12,84;58,1;1,2;438;203,3;25,0
;;;00:03:16;12,87;58,1;1,2;341;204,4;25,0
;;;00:03:16;12,90;58,1;1,2;350;204,4;25,0
;;;00:03:16;12,92;58,1;1,2;311;204,4;25,0
;;;00:03:17;12,94;58,1;1,2;331;204,4;25,0
;;;00:03:17;12,98;58,1;1,2;547;204,4;25,0
;;;00:03:17;13,01;58,1;1,2;289;204,6;25,0
;;;00:03:18;13,05;58,1;1,2;328;205,5;25,0
;;;00:03:18;13,08;58,1;1,2;354;205,5;25,0
;;;00:03:18;13,10;58,1;1,2;316;206,3;25,7
;;;00:03:19;13,13;58,1;1,2;298;206,6;25,9
;;;00:03:19;13,16;58,1;1,2;360;206,6;25,9
;;;00:03:19;13,18;58,1;1,2;331;206,1;25,9
;;;00:03:20;13,21;58,1;1,2;365;205,5;25,9
;;;00:03:20;13,23;58,1;1,2;350;205,5;25,9
;;;00:03:20;13,27;58,1;1,2;319;206,0;25,8
;;;00:03:21;13,29;58,1;1,2;324;208,7;25,0
;;;00:03:21;13,32;58,1;1,2;428;208,7;25,0
;;;00:03:21;13,34;58,1;1,2;350;208,1;24,9
;;;00:03:22;13,37;58,1;1,2;370;205,5;24,9
;;;00:03:22;13,39;58,1;1,2;365;205,5;24,9
;;;00:03:22;13,42;58,1;1,2;399;205,5;24,9
;;;00:03:22;13,45;58,1;1,2;311;204,6;25,0
;;;00:03:23;13,47;58,1;1,2;331;204,4;25,0
;;;00:03:23;13,50;58,1;1,2;426;204,4;25,0
;;;00:03:23;13,52;58,1;1,2;350;204,8;25,0
;;;00:03:24;13,55;58,1;1,2;399;205,5;24,9
;;;00:03:24;13,57;58,1;1,2;311;205,5;24,9
;;;00:03:24;13,60;58,1;1,2;377;205,8;25,0
;;;00:03:25;13,62;58,1;1,2;350;206,6;25,0
;;;00:03:25;13,65;58,1;1,2;389;206,6;25,0
;;;00:03:25;13,68;58,1;1,2;341;206,6;25,0
;;;00:03:25;13,70;58,1;1,2;331;206,6;24,7
;;;00:03:26;13,73;58,1;1,2;365;206,6;24,7
;;;00:03:26;13,75;58,1;1,2;399;206,6;24,7
;;;00:03:26;13,78;58,1;1,2;311;205,9;24,9
;;;00:03:27;13,80;58,1;1,2;311;205,5;25,0
;;;00:03:27;13,83;58,1;1,2;527;205,5;25,0
;;;00:03:27;13,86;58,1;1,2;363;205,9;25,0
;;;00:03:28;13,88;58,1;1,2;380;206,6;25,0
;;;00:03:28;13,92;58,1;1,2;389;206,6;25,0
;;;00:03:28;13,95;58,1;1,2;302;205,7;25,0
;;;00:03:29;13,97;58,1;1,2;250;204,4;25,0
;;;00:03:29;14,00;58,1;1,2;409;204,4;25,0
;;;00:03:29;14,02;58,1;1,2;321;204,4;25,2
;;;00:03:30;14,05;58,1;1,2;414;204,4;25,9
;;;00:03:30;14,07;58,1;1,2;331;204,4;25,9
;;;00:03:30;14,10;58,1;1,2;389;204,4;25,9
;;;00:03:30;14,12;58,1;1,2;292;205,5;25,0
;;;00:03:31;14,15;58,1;1,2;370;205,5;25,0
;;;00:03:31;14,17;58,1;1,2;389;205,5;25,0
;;;00:03:31;14,20;58,1;1,2;428;204,8;25,0
;;;00:03:32;14,22;58,1;1,2;350;204,4;25,0
;;;00:03:32;14,25;58,1;1,2;360;204,4;25,0
;;;00:03:32;14,27;58,1;1,2;426;204,4;24,9
;;;00:03:33;14,30;58,1;1,2;321;204,4;24,9
;;;00:03:33;14,32;58,1;1,2;380;204,4;24,9
;;;00:03:33;14,35;58,1;1,2;331;204,4;24,9
;;;00:03:34;14,37;58,1;1,2;321;204,4;25,2
;;;00:03:34;14,40;58,1;1,2;426;204,4;25,2
;;;00:03:34;14,42;58,1;1,2;409;204,4;25,2
;;;00:03:34;14,45;58,1;1,2;357;204,4;25,0
;;;00:03:35;14,47;58,1;1,2;370;204,4;25,0
;;;00:03:35;14,51;58,1;1,2;499;204,4;25,0
;;;00:03:35;14,53;58,1;1,2;261;205,9;24,9
;;;00:03:36;14,56;58,1;1,2;409;206,6;24,9
;;;00:03:36;14,58;58,1;1,2;746;206,6;24,9
;;;00:03:36;14,61;58,1;1,2;311;205,3;25,3
;;;00:03:37;14,63;58,1;1,2;401;203,3;25,9
;;;00:03:37;14,66;58,1;1,2;321;203,3;25,9
;;;00:03:37;14,68;58,1;1,2;360;203,3;25,9
;;;00:03:38;14,71;58,1;1,2;370;205,5;24,9
;;;00:03:38;14,73;58,1;1,2;311;205,5;24,9
;;;00:03:38;14,76;58,1;1,2;401;205,5;24,9
;;;00:03:38;14,78;58,1;1,2;321;205,5;25,0
;;;00:03:39;14,81;58,1;1,2;360;205,5;25,0
;;;00:03:39;14,83;58,1;1,2;341;205,5;25,0
;;;00:03:39;14,86;58,1;1,2;302;204,8;25,0
;;;00:03:40;14,88;58,1;1,2;341;204,4;25,0
;;;00:03:40;14,90;58,1;1,2;302;204,4;25,0
;;;00:03:40;14,92;58,1;1,2;311;204,6;24,9
;;;00:03:40;14,95;58,1;1,2;438;205,5;24,8
;;;00:03:41;14,98;58,1;1,2;261;205,5;24,8
;;;00:03:41;15,00;58,1;1,2;199;205,3;25,0
;;;00:03:42;15,02;58,1;1,2;279;204,4;25,9
;;;00:03:42;15,05;58,1;1,2;311;204,4;25,9
;;;00:03:42;15,07;58,1;1,2;331;204,4;25,9
;;;00:03:42;15,09;58,1;1,2;321;205,3;25,1
;;;00:03:43;15,11;58,1;1,2;272;205,5;24,9
;;;00:03:43;15,14;58,1;1,2;401;205,5;24,9
;;;00:03:43;15,16;58,1;1,2;321;205,0;24,9
;;;00:03:44;15,18;58,1;1,2;292;204,4;25,0
;;;00:03:44;15,21;58,1;1,2;321;204,4;25,0
;;;00:03:44;15,23;58,1;1,2;272;205,7;25,0
;;;00:03:45;15,25;58,1;1,2;438;207,6;25,0
;;;00:03:45;15,28;58,1;1,2;302;207,6;25,0
;;;00:03:45;15,30;58,1;1,2;331;207,6;25,0
;;;00:03:46;15,32;58,1;1,2;321;206,6;24,9
;;;00:03:46;15,34;58,1;1,2;282;206,6;24,9
;;;00:03:46;15,37;58,1;1,2;389;206,6;24,9
;;;00:03:46;15,39;58,1;1,2;330;206,6;24,8
;;;00:03:47;15,41;58,1;1,2;291;206,6;24,8
;;;00:03:47;15,44;58,1;1,2;331;206,6;24,8
;;;00:03:47;15,47;58,1;1,2;319;206,6;24,8
;;;00:03:48;15,50;58,1;1,2;311;206,6;24,9
;;;00:03:48;15,53;58,1;1,2;323;206,6;24,9
;;;00:03:49;15,55;58,1;1,2;280;206,6;25,0
;;;00:03:49;15,58;58,1;1,2;347;206,6;25,0
;;;00:03:49;15,61;58,1;1,2;234;206,8;25,0
;;;00:03:50;15,63;58,1;1,2;234;207,6;25,0
;;;00:03:50;15,66;58,1;1,2;238;207,6;25,0
;;;00:03:50;15,68;58,1;1,2;331;208,5;24,9
;;;00:03:51;15,70;58,1;1,2;365;209,8;24,9
;;;00:03:51;15,73;58,1;1,2;301;209,8;24,9
;;;00:03:51;15,75;58,1;1,2;311;209,8;24,9
;;;00:03:52;15,77;58,1;1,2;302;208,7;25,0
;;;00:03:52;15,79;58,1;1,2;341;208,7;25,0
;;;00:03:52;15,81;58,1;1,2;282;208,7;25,0
;;;00:03:52;15,84;58,1;1,2;321;208,1;24,9
;;;00:03:53;15,86;58,1;1,2;272;207,6;24,9
;;;00:03:53;15,88;58,1;1,2;321;207,6;24,9
;;;00:03:53;15,90;58,1;1,2;341;207,6;24,9
;;;00:03:54;15,93;58,1;1,2;331;207,6;25,0
;;;00:03:54;15,95;58,1;1,2;282;207,6;25,0
;;;00:03:54;15,97;58,1;1,2;272;208,1;24,9
;;;00:03:55;15,99;58,1;1,2;365;209,8;24,9
;;;00:03:55;16,01;58,1;1,2;311;209,8;24,9
;;;00:03:55;16,03;58,1;1,2;311;209,8;24,9
;;;00:03:56;16,06;58,1;1,2;292;208,9;25,0
;;;00:03:56;16,08;58,1;1,2;311;208,7;25,0
;;;00:03:56;16,10;58,1;1,2;341;208,7;25,0
;;;00:03:56;16,12;58,1;1,2;321;208,7;25,0
;;;00:03:57;16,14;58,1;1,2;314;208,7;25,0
;;;00:03:57;16,17;58,1;1,2;314;208,7;25,0
;;;00:03:57;16,19;58,1;1,2;232;208,7;25,0
;;;00:03:58;16,22;58,1;1,2;238;208,7;25,0
;;;00:03:58;16,24;58,1;1,2;649;208,7;25,0
;;;00:03:58;16,26;58,1;1,2;272;208,7;25,0
;;;00:03:59;16,28;58,1;1,2;221;208,7;24,9
;;;00:03:59;16,30;58,1;1,2;341;208,7;24,9
;;;00:03:59;16,32;58,1;1,2;302;208,7;24,9
;;;00:03:59;16,35;58,1;1,2;311;209,6;24,8
;;;00:04:00;16,37;58,1;1,2;272;209,8;24,8
;;;00:04:00;16,39;58,1;1,2;311;209,8;24,8
;;;00:04:00;16,41;58,1;1,2;268;209,8;24,9
;;;00:04:01;16,43;58,1;1,2;272;209,8;24,9
;;;00:04:01;16,45;58,1;1,2;311;209,8;24,9
;;;00:04:01;16,47;58,1;1,2;272;210,2;24,7
;;;00:04:02;16,50;58,1;1,2;321;212,0;23,9
;;;00:04:02;16,52;58,1;1,2;341;212,0;23,9
;;;00:04:02;16,54;58,1;1,2;272;212,0;23,9
;;;00:04:03;16,56;58,1;1,2;321;210,9;25,0
;;;00:04:03;16,58;58,1;1,2;282;210,9;25,0
;;;00:04:03;16,60;58,1;1,2;272;210,9;25,0
;;;00:04:03;16,63;58,1;1,2;341;213,3;25,0
;;;00:04:04;16,65;58,1;1,2;367;214,1;25,0
;;;00:04:04;16,68;58,1;1,2;488;214,1;25,0
;;;00:04:04;16,70;58,1;1,2;298;213,7;25,0
;;;00:04:05;16,73;58,1;1,2;258;213,0;24,9
;;;00:04:05;16,75;58,1;1,2;227;213,0;24,9
;;;00:04:05;16,77;58,1;1,2;285;211,7;25,0
;;;00:04:06;16,79;58,1;1,2;272;210,9;25,0
;;;00:04:06;16,82;58,1;1,2;414;210,9;25,0
;;;00:04:06;16,84;58,1;1,2;292;211,3;25,0
;;;00:04:07;16,86;58,1;1,2;272;213,0;24,9
;;;00:04:07;16,88;58,1;1,2;309;213,0;24,9
;;;00:04:07;16,90;58,1;1,2;272;213,0;24,9
;;;00:04:08;16,92;58,1;1,2;292;213,0;23,9
;;;00:04:08;16,94;58,1;1,2;353;213,0;23,9
;;;00:04:08;16,97;58,1;1,2;363;213,0;23,9
;;;00:04:09;16,99;58,1;1,2;331;213,9;24,7
;;;00:04:09;17,02;58,1;1,2;302;214,1;25,0
;;;00:04:09;17,05;58,1;1,2;242;214,3;24,8
;;;00:04:10;17,07;58,1;1,2;295;215,2;23,9
;;;00:04:10;17,09;58,1;1,2;272;215,2;23,9
;;;00:04:10;17,11;58,1;1,2;365;215,2;23,9
;;;00:04:11;17,14;58,1;1,2;311;214,3;24,6
;;;00:04:11;17,16;58,1;1,2;331;214,1;24,8
;;;00:04:11;17,18;58,1;1,2;272;214,1;24,8
;;;00:04:12;17,20;58,1;1,2;272;215,0;24,1
;;;00:04:12;17,22;58,1;1,2;341;215,2;24,0
;;;00:04:12;17,24;58,1;1,2;292;215,2;24,0
;;;00:04:12;17,27;58,1;1,2;321;214,8;23,9
;;;00:04:13;17,29;58,1;1,2;272;214,1;23,9
;;;00:04:13;17,31;58,1;1,2;272;214,1;23,9
;;;00:04:13;17,33;58,1;1,2;341;214,1;23,9
;;;00:04:14;17,35;58,1;1,2;311;214,1;24,0
;;;00:04:14;17,37;58,1;1,2;311;214,1;24,0
;;;00:04:14;17,39;58,1;1,2;282;214,1;24,0
;;;00:04:14;17,41;58,1;1,2;389;215,2;23,9
;;;00:04:15;17,43;58,1;1,2;270;215,2;23,9
;;;00:04:15;17,46;58,1;1,2;350;215,2;23,9
;;;00:04:16;17,48;58,1;1,2;298;216,5;23,4
;;;00:04:16;17,51;58,1;1,2;270;217,4;23,0
;;;00:04:16;17,54;58,1;1,2;306;217,4;23,0
;;;00:04:17;17,57;58,1;1,2;262;218,4;23,9
;;;00:04:17;17,59;58,1;1,2;295;218,4;23,9
;;;00:04:17;17,61;58,1;1,2;272;218,2;23,9
;;;00:04:18;17,63;58,1;1,2;341;217,4;24,0
;;;00:04:18;17,65;58,1;1,2;311;217,4;24,0
;;;00:04:18;17,67;58,1;1,2;272;217,4;24,0
;;;00:04:19;17,69;58,1;1,2;272;218,2;24,0
;;;00:04:19;17,72;58,1;1,2;341;218,4;24,0
;;;00:04:19;17,74;58,1;1,2;272;218,4;24,0
;;;00:04:19;17,76;58,1;1,2;311;219,1;24,0
;;;00:04:20;17,78;58,1;1,2;272;219,5;24,0
;;;00:04:20;17,80;58,1;1,2;282;219,5;24,0
;;;00:04:20;17,82;58,1;1,2;341;219,5;24,0
;;;00:04:21;17,84;58,1;1,2;292;219,5;24,0
;;;00:04:21;17,86;58,1;1,2;311;219,5;24,0
;;;00:04:21;17,88;58,1;1,2;272;219,5;24,0
;;;00:04:22;17,91;58,1;1,2;341;221,7;22,9
;;;00:04:22;17,93;58,1;1,2;292;221,7;22,9
;;;00:04:22;17,95;58,1;1,2;205;221,7;22,9
;;;00:04:23;17,97;58,1;1,2;311;220,0;23,8
;;;00:04:23;18,00;58,1;1,2;298;219,5;24,0
;;;00:04:23;18,02;58,1;1,2;270;219,5;24,0
;;;00:04:23;18,04;58,1;1,2;341;220,6;23,5
;;;00:04:24;18,06;58,1;1,2;271;221,7;23,0
;;;00:04:24;18,08;58,1;1,2;310;221,7;23,0
;;;00:04:24;18,10;58,1;1,2;272;221,7;23,0
;;;00:04:25;18,12;58,1;1,2;341;221,7;22,9
;;;00:04:25;18,15;58,1;1,2;271;221,7;22,9
;;;00:04:25;18,17;58,1;1,2;272;223,0;22,9
;;;00:04:26;18,19;58,1;1,2;282;224,9;23,0
;;;00:04:26;18,21;58,1;1,2;304;224,9;23,0
;;;00:04:26;18,23;58,1;1,2;311;224,9;23,0
;;;00:04:27;18,25;58,1;1,2;272;227,1;22,9
;;;00:04:27;18,27;58,1;1,2;272;227,1;22,9
;;;00:04:27;18,29;58,1;1,2;341;227,1;22,9
;;;00:04:28;18,31;58,1;1,2;272;226,4;23,5
;;;00:04:28;18,33;58,1;1,2;454;226,0;24,0
;;;00:04:28;18,36;58,1;1,2;264;226,0;24,0
;;;00:04:29;18,38;58,1;1,2;311;225,4;23,4
;;;00:04:29;18,41;58,1;1,2;238;224,9;23,0
;;;00:04:29;18,43;58,1;1,2;254;224,9;23,0
;;;00:04:30;18,46;58,1;1,2;247;226,6;23,0
;;;00:04:30;18,48;58,1;1,2;311;227,1;23,0
;;;00:04:30;18,50;58,1;1,2;272;227,1;23,0
;;;00:04:31;18,52;58,1;1,2;272;226,4;22,9
;;;00:04:31;18,54;58,1;1,2;341;226,0;22,9
;;;00:04:31;18,56;58,1;1,2;272;226,0;22,9
;;;00:04:31;18,58;58,1;1,2;311;227,3;22,9
;;;00:04:32;18,60;58,1;1,2;272;229,2;23,0
;;;00:04:32;18,63;58,1;1,2;272;229,2;23,0
;;;00:04:32;18,65;58,1;1,2;272;229,0;22,9
;;;00:04:33;18,67;58,1;1,2;268;228,2;22,9
;;;00:04:33;18,69;58,1;1,2;272;228,2;22,9
;;;00:04:33;18,72;58,1;1,2;274;226,7;22,9
;;;00:04:34;18,74;58,1;1,2;311;223,8;22,9
;;;00:04:34;18,77;58,1;1,2;284;223,8;22,9
;;;00:04:35;18,79;58,1;1,2;271;225,4;23,0
;;;00:04:35;18,82;58,1;1,2;438;226,0;23,0
;;;00:04:35;18,85;58,1;1,2;310;225,6;23,0
;;;00:04:36;18,87;58,1;1,2;331;222,8;23,0
;;;00:04:36;18,90;58,1;1,2;192;222,8;23,0
;;;00:04:36;18,92;58,1;1,2;341;224,4;23,0
;;;00:04:37;18,94;58,1;1,2;272;226,0;23,0
;;;00:04:37;18,96;58,1;1,2;264;226,0;23,0
;;;00:04:38;18,98;58,1;1,2;272;225,4;22,9
;;;00:04:38;19,01;58,1;1,2;284;224,9;22,9
